sasdate_t,sasdate_tp1,hard_label_t,pca_p_components,typical_k_r,p_R0_t,ptp1_R0,p_R1_t,ptp1_R1,p_R2_t,ptp1_R2,p_R3_t,ptp1_R3,p_R4_t,ptp1_R4,p_R5_t,ptp1_R5
2020-01-01,2020-02-01,0,31,5,0.1918333652416036,0.06513117867514877,0.16986852451456216,0.07871907470616078,0.15597613950752962,0.16659855548839075,0.1686986337060642,0.18083456310770823,0.15643804040781936,0.18339727860462685,0.15718529662242103,0.09057332957133765
2020-02-01,2020-03-01,0,31,5,0.19872435006300343,0.05887662500408826,0.1607143575414919,0.1741800588909716,0.15829013546839307,0.12215519312131638,0.16360788538163612,0.1578093548284103,0.1565239752702679,0.06657258191564638,0.16213929627520757,0.14764083936088718
2020-03-01,2020-06-01,0,28,5,0.8935182785328412,0.8955559723825762,0.022223183516639766,0.020670310038440873,0.020417469686085984,0.014449508210684777,0.02011245888995735,0.016652304384991802,0.022414632347085944,0.006934376271593842,0.02131397702738993,0.01318196123622156
2020-06-01,2020-07-01,0,26,5,0.8913367396791101,0.8943082277925755,0.02080041679425728,0.015111136422261865,0.022359906671593825,0.026674431769335698,0.021942420082261042,0.006636287734356908,0.021386415153213205,0.02002027481536075,0.022174101619564596,0.013698036144624823
2020-07-01,2020-08-01,0,25,5,0.20502602351523488,0.22469870309688303,0.16031131467048912,0.2050677724080461,0.15738143665318524,0.13271999502359305,0.15477432719360468,0.12209938656427549,0.15566662079751206,0.06046162540796647,0.16684027716997396,0.04637917797778683
2020-08-01,2020-09-01,2,25,5,0.11465123677151279,0.0276586185168464,0.16853266181001533,0.14764938996858473,0.1936103296179248,0.22089137201850562,0.17412280522885118,0.13881933287640752,0.16821254581124895,0.12781276764327523,0.1808704207604469,0.0872430382780649
2020-09-01,2020-10-01,5,25,5,0.11142255354323004,0.05197865748144376,0.16491141735367343,0.1234084763840701,0.18586341576680407,0.08205814698891434,0.16514529577655135,0.19852678638755278,0.17967316479465106,0.11022078405261437,0.19298415276509,0.1734079784933391
2020-10-01,2020-11-01,2,25,5,0.09470777279625316,0.012862066627149046,0.17334566271134888,0.15379412608745646,0.2140267443103716,0.16605002089971035,0.1707899179784587,0.12044147848867455,0.16706096942348087,0.18853437249415372,0.18006893278008665,0.036726316141168766
2020-11-01,2020-12-01,2,25,5,0.0741706179436347,0.016130966233577265,0.17146405135922216,0.08397361736906014,0.21761101957566317,0.1285733728375505,0.16477912555072968,0.16424614866131643,0.1784035907678232,0.1571273619694918,0.19357159480292718,0.04464090061754647
2020-12-01,2021-01-01,1,25,5,0.08414741149903163,0.016890372226693078,0.21021056888054823,0.1302336960702453,0.1912062728550036,0.14240441530177786,0.18579409449362386,0.06666356261152993,0.1683600012126765,0.13327692618596038,0.16028165105911624,0.1458052954426167
2021-01-01,2021-02-01,4,25,5,0.09892683568272619,0.016628029960950533,0.1652825715957998,0.13152393324729073,0.18290832957045586,0.036483362312881136,0.17093577151431794,0.12703628098225553,0.20436651089927785,0.12812205152548017,0.1775799807374225,0.19317572592637824
2021-02-01,2021-03-01,2,25,5,0.09281879916706544,0.015361473214328458,0.16976240859582142,0.15582527473276808,0.19598459053647496,0.12081659781513329,0.17882559751702812,0.11565704713784815,0.1843376785719415,0.07056388700552187,0.1782709256116685,0.1390832504817395
2021-03-01,2021-04-01,5,24,5,0.12720759072496307,0.02052895664637114,0.16261665675751447,0.1185772264779484,0.1719510907146581,0.10936012943472868,0.16423165317096913,0.10620179619261222,0.17212179988320772,0.12545812444355084,0.20187120874868741,0.1722535963398998
2021-04-01,2021-05-01,5,25,5,0.08466380730025515,0.025803653025615964,0.1785914594187551,0.11348931565627421,0.17570253586574508,0.18536173595084932,0.18062557117931174,0.08313937604573557,0.17998308689373466,0.08785126793287254,0.20043353934219826,0.12642972115678086
2021-05-01,2021-06-01,4,25,5,0.07504024446496536,0.02182387439320953,0.18142070025377663,0.13246242361208105,0.17459099514567625,0.12970071168438185,0.17847787213341654,0.131488751283393,0.2125500799987444,0.12195008785206517,0.17792010800342084,0.13111229202128813
2021-06-01,2021-07-01,1,24,5,0.1028447409052783,0.02145221277547776,0.19740505101118366,0.14616560945031246,0.17339349992351985,0.09509407479699804,0.17161770220382208,0.12784804643471492,0.1758581082780027,0.12540842988792397,0.1788808976781934,0.12678579759569075
2021-07-01,2021-08-01,1,25,5,0.09190875718803844,0.027413641645741213,0.1918954915201885,0.11668132737595457,0.1745585473833678,0.09563635908659647,0.18943469178190875,0.13093587621477723,0.1677062682816762,0.17074754844301557,0.1844962438448204,0.08316840067323197
2021-08-01,2021-09-01,1,25,5,0.06051265308708019,0.027621285913136204,0.22008109866603728,0.07744196836908306,0.17555760712166718,0.11069011591091818,0.19334900139195343,0.10415450168918036,0.17972130727632993,0.10912334418809731,0.17077833245693197,0.14830942966026342
2021-09-01,2021-10-01,5,25,5,0.05765933737462187,0.013534498976472782,0.18096262408706817,0.13038560807871336,0.17739019775236808,0.09057090374103688,0.19012908509893114,0.16269000888782492,0.17594848669414614,0.04435456365326559,0.21791026899286461,0.12643378487227613
2021-10-01,2021-11-01,1,25,5,0.09396001932964583,0.013496627426416026,0.21051536874842605,0.11243665761857102,0.1746985744063175,0.12753842818383582,0.16195952911699232,0.026930123008074482,0.19050345911495004,0.19608735784508424,0.16836304928366827,0.07966303386455073
2021-11-01,2021-12-01,2,25,5,0.07204387107572806,0.02401318825062871,0.1707142978824603,0.03226336167436919,0.21577681646605987,0.10174329965185283,0.20940474569920292,0.2065271303725203,0.16809231775440098,0.07714122852068492,0.1639679511221478,0.10310151778613652
2021-12-01,2022-01-01,1,25,5,0.07665975668724787,0.021971385776398972,0.21808341846071264,0.12482405294110872,0.17107087320268133,0.033106176339887106,0.15826595472100083,0.07827868504177511,0.17577108621119178,0.09390759856386052,0.20014891071716553,0.1955853627431432
2022-01-01,2022-02-01,1,25,5,0.09313422404616098,0.026844506238202982,0.21110695327425008,0.0749607839238295,0.18101756245727885,0.012853318044303823,0.16722647488575562,0.09359808706505861,0.1610670374292179,0.08558252470955516,0.18644774790733648,0.20861687069018559
2022-02-01,2022-03-01,1,25,5,0.09665101668066599,0.0215784311424031,0.2069359412867816,0.17476843111602708,0.18757237915856,0.014328445630167778,0.16129383621188648,0.07733637438126292,0.19649780866528432,0.16578188646260028,0.1510490179968217,0.08536411923703399
2022-03-01,2022-04-01,4,25,5,0.09547867437048661,0.016377608073983446,0.20211547299904037,0.08684146956780822,0.1648616068619009,0.0918550833309807,0.1853613777553725,0.015319122128543182,0.20478439534734846,0.16263446304757012,0.14739847266585102,0.2002197148341624
2022-04-01,2022-05-01,5,25,5,0.10370742215476686,0.02155556300307204,0.1724445040245763,0.10421948306816128,0.18427288969575387,0.13902123851319106,0.18256303219044007,0.05420948875770992,0.15899610801045666,0.10357700438618403,0.19801604392400637,0.10502459636188455
2022-05-01,2022-06-01,5,25,5,0.0931948477215729,0.019658801838354504,0.1807936134989998,0.1653409376587771,0.17477487125562355,0.08753689253258873,0.18850771947768355,0.01696569475299152,0.15727041470683603,0.1263459817562596,0.20545853333928416,0.11138247508687499
2022-06-01,2022-07-01,4,25,5,0.09431790929977422,0.014301542403701455,0.18570220062704085,0.03325074654931787,0.17263403631388335,0.06411153106736116,0.18234154130055205,0.13216501583036958,0.2076873460180335,0.18678303758690418,0.157316966440716,0.19766570175142423
2022-07-01,2022-08-01,4,25,5,0.1092777889629344,0.018379214367445978,0.18379214367445976,0.0419335985405606,0.18140977301367017,0.19405939079847465,0.1598748166584163,0.06546964184838566,0.19386339695314522,0.18670792636363948,0.1717820807373742,0.08287083404971052
2022-08-01,2022-09-01,5,25,5,0.0768111954507448,0.020228038923135568,0.18205235030822012,0.04430577156099226,0.1787615745699469,0.15107144300111458,0.1849224736734113,0.09541994224839181,0.1763993604067099,0.10035537745147836,0.20105304559096704,0.16532454907381056
2022-09-01,2022-10-01,4,25,5,0.08974506565312525,0.019945007814210207,0.17426570203402864,0.13878814599303946,0.17950507032789187,0.06550678956161203,0.1661124689311026,0.051425603748635876,0.2139265454104918,0.07872633300956128,0.17644514764335983,0.19945121781952665
2022-10-01,2022-11-01,4,25,5,0.08673783109878672,0.009493193433187762,0.16884792967578746,0.0991579070416137,0.17087748179737972,0.04220798009799106,0.1798752121398269,0.14844822895541962,0.21460501053285483,0.10376317822429094,0.17905653475536437,0.1669558841579944
2022-11-01,2022-12-01,1,25,5,0.09131675818195527,0.03394665032051076,0.20260787057433025,0.05973286504082413,0.16907683138540544,0.11968315021021476,0.16784064988975986,0.15995767127972044,0.18016105679317618,0.08147722861506267,0.18899683317537305,0.04584173557188989
2022-12-01,2023-01-01,5,25,5,0.08469507137494316,0.02314179980203211,0.1807491486447391,0.053243523588344735,0.16321106351589237,0.0849392678608458,0.169168334790671,0.11514948612662906,0.19390018345546545,0.11392014148917973,0.208276198218289,0.1369166205480271
2023-01-01,2023-02-01,1,25,5,0.12055310603524913,0.04375640054702068,0.19065373653491755,0.06905376339638043,0.17188180653939308,0.15966513011325204,0.16704286557178957,0.09638108236793339,0.172143256948034,0.08416135932399367,0.17772522837061663,0.06492987137416228
2023-02-01,2023-03-01,3,25,5,0.06659978482855056,0.013131505959931884,0.17834866695679888,0.09731249167021849,0.16529009787699991,0.1619782873508896,0.21752780256996299,0.08686472579151369,0.1752610583687093,0.1240098197498876,0.19697258939897827,0.07591839757802676
2023-03-01,2023-04-01,4,25,5,0.07033514022755007,0.030777318828198327,0.20104488051597447,0.04308618906387023,0.17817070688672887,0.06374476630513423,0.16497036584731975,0.23161746529418237,0.2154412317973883,0.09241554824410678,0.17003767472503867,0.07567402922841497
2023-04-01,2023-05-01,1,25,5,0.07088058818355725,0.017224763521199494,0.20669716225439394,0.04194970280435329,0.18358286760802678,0.13554798683565134,0.18419436710410975,0.1042867117693628,0.1831223537027763,0.12579768927984547,0.1715226611471361,0.13940273915836596
2023-05-01,2023-06-01,5,26,5,0.06897674774761575,0.015031685186616415,0.1954119074260134,0.09167293454868103,0.1806112693399085,0.13480054672481345,0.1652641577101354,0.1598784362133921,0.17302556240128983,0.12529272181320378,0.21671035537503705,0.1003253964799092
2023-06-01,2023-07-01,3,26,5,0.08550227670476734,0.03544895759856323,0.16360182779380325,0.14314618082965455,0.16564639014613433,0.10865728906654445,0.21639676175821065,0.08572176943036185,0.1970274379131995,0.10263490269532281,0.17182530568388496,0.09020552491726387
2023-07-01,2023-08-01,3,25,5,0.06192482782216734,0.016239044062726624,0.16772098861531712,0.15133638110831538,0.1797438965013665,0.148920510116763,0.22297708623422344,0.06521359628859827,0.17276467207420607,0.057744018672291134,0.1948685287527195,0.054629081408771894
2023-08-01,2023-09-01,5,25,5,0.06757646772733715,0.01778956877074129,0.17825381383222486,0.03133254197818764,0.1719460067456915,0.11469214394529985,0.19568525647815416,0.046052948313412646,0.16818668606616144,0.0848109266450898,0.21835176915043072,0.04898267864937425
2023-09-01,2023-10-01,5,26,5,0.05674993850210271,0.020859374786079424,0.17302265209529055,0.05143002563408612,0.17791086883846405,0.10027539866678781,0.20859374786079424,0.1150570527785954,0.1721973265688785,0.1196744991753945,0.21152546613446996,0.11047880432645911
2023-10-01,2023-11-01,5,26,5,0.06907658287051165,0.017575532533777954,0.16945340606193954,0.06959413471763508,0.1876063334877007,0.15832697671794818,0.1933308578715575,0.06301049001158987,0.16027150770676934,0.14653949714711853,0.2202613120015212,0.1265301351198997
2023-11-01,2023-12-01,2,25,5,0.06774820543992441,0.01869498771359824,0.19975058255814632,0.1596928819090867,0.21370094077364912,0.1167942019926003,0.1544799314084329,0.04471442400585528,0.17737046268386492,0.09523297997544214,0.18694987713598238,0.19810701495420105
2023-12-01,2024-01-01,3,25,5,0.10383084944173289,0.04927623434815527,0.16496848742373663,0.13234151322922788,0.1865481759017764,0.13854209734531558,0.2067842933804486,0.11432400137402021,0.1784072712150501,0.08818380474123534,0.1594609226372555,0.05345173186577515
2024-01-01,2024-02-01,4,25,5,0.0772408248371652,0.024309122268245234,0.17747488639815479,0.11051736603681922,0.16597388612417702,0.09552232729391669,0.16446395759077598,0.11499994714053242,0.2203734669037652,0.16525401564138376,0.19447297814596187,0.13873666988135208
2024-02-01,2024-03-01,3,25,5,0.09935587156588968,0.041257673749794326,0.17274437931448774,0.11576978169980798,0.17468037894052565,0.1291849843479863,0.20278301914403038,0.10865138610713293,0.18060576444154094,0.15082660792419875,0.16983058659352565,0.08175290440944354
2024-03-01,2024-04-01,3,25,5,0.06298899068982526,0.03458436633891154,0.16176720412842402,0.10296328342042949,0.18131454620575702,0.10934789583858827,0.22062402953600854,0.15008667402916143,0.20750619803346929,0.10023775760599513,0.16579903140651606,0.13123215350244014
2024-04-01,2024-05-01,5,25,5,0.0749408387580548,0.0,0.2032761026986017,0.1537099613069145,0.17052085891690866,0.12582601615011008,0.16637497006529098,0.0795560784974743,0.17270626669265607,0.06728614709195557,0.21218096286848787,0.1325747097625854
2024-05-01,2024-06-01,3,25,5,0.0632069188456711,0.0,0.18237267785104708,0.12527588755636937,0.1554972025032095,0.04954403794001708,0.2230234920495167,0.149271753300267,0.2017571117654047,0.0935535943559379,0.17414259698515103,0.13165615034887482
2024-06-01,2024-07-01,0,27,5,0.22332029629027395,0.1646725505355786,0.15881419589914283,0.0818523886902774,0.15225858495527814,0.0767800297371011,0.1561398669804438,0.08042126758296367,0.15848680390690054,0.11283296322385143,0.15098025196796064,0.15272161101017614
2024-07-01,2024-08-01,2,28,5,0.13719786436191744,0.0876920539836675,0.1656156521823357,0.12341550904964474,0.19922043524964628,0.31544851290037396,0.15178656036538493,0.10677931757889152,0.1742144152435924,0.08292823924887871,0.17196507259712326,0.1741686283384012
2024-08-01,2024-09-01,5,28,5,0.13793045971548099,0.19390239043724172,0.1565911344988618,0.049853395671846386,0.18325971818742948,0.13318754497585863,0.17591062763014786,0.18559387426269197,0.14980058273956948,0.011993953018737477,0.19650747722851034,0.23373577933125203
